Applicant ID,Business Structure,Country,Location,NAICS,Business Ownership (1),Business Ownership (2),Business Ownership (3),Business Ownership (4),Business Ownership (5),Personal Credit Score,Business Credit Score,Annual Revenue (2 years ago),Annual Revenue (1 year ago),Annual Revenue (latest year),Net Profit Margin,Business Debt (2 years ago),Business Debt (1 year ago),Business Debt (latest year),NOI (2 years ago),NOI (1 year ago),NOI (latest year),DSCR (2 years ago),DSCR (1 year ago),DSCR (latest year),Industry Experience,Managerial Experience,Years in Business,Collateral Availability,Loan Amount,Fast Approval,For Profit,Acquisition Request,Working Capital,Business Expansion,Equipment Purchase or Leasing,Inventory Purchase,Real Estate Acquisition or Improvement,Business Acquisition or Buyout,Refinancing Existing Debt,Emergency Funds,Franchise Financing,Contract Financing,Licensing or Permits,Line of Credit Establishment,Eligibility,Eligibility Score,CatBoost_Prediction,GradientBoosting_Prediction,LightGBM_Prediction,LogisticRegression_Prediction,NeuralNet_Prediction,RandomForest_Prediction,XGBoost_Prediction,Meta_Learner_Prediction
64355,Sole Proprietorship,US,"Cary, NC",541110,100,0,0,0,0,741,160,3902000,1979000,442000,50.29,289069,250034,177840,300631,277537,222300,1.04,1.11,1.25,8,17,15,True,555000,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,"['7(a)', '504']",93.77172047659516,1,1,1,0,0,1,1,1
64382,S Corporation (S-Corp),US,"Fort Wayne, IN",931240,100,0,0,0,0,687,180,260000,1690000,2527000,4.62,65228,556475,94226,120671,662205,116840,1.85,1.19,1.24,12,15,13,True,760000,False,True,False,False,False,True,True,True,False,True,False,True,False,False,False,"['7(a)', '504']",97.59166654051224,1,1,1,0,0,1,1,1
64392,S Corporation (S-Corp),US,"Scottsdale, AZ",711130,100,0,0,0,0,786,161,1733000,893000,677000,28.49,91276,450189,128584,141477,432181,192876,1.55,0.96,1.5,2,18,13,True,720000,False,True,False,False,True,False,False,True,True,True,True,False,True,False,True,"['7(a)', '504']",50.27362327186424,1,1,1,0,0,0,1,1
64417,Sole Proprietorship,US,"Seattle, WA",811192,100,0,0,0,0,696,179,274000,4962000,3232000,13.88,70712,732152,305268,98289,1017691,448743,1.39,1.39,1.47,4,1,9,True,3435000,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,"['7(a)', '504']",75.27775530103263,1,1,1,0,0,1,1,1
64428,LLC,US,"Aurora, CO",931330,65,35,0,0,0,700,181,4164000,656000,1441000,78.98,2522386,682382,875497,2093580,586848,1138146,0.83,0.86,1.3,0,4,12,True,865000,False,True,False,False,False,False,True,True,True,True,False,True,False,True,False,"['7(a)', '504']",74.39971111454382,0,1,1,0,0,1,1,1
64437,LLC,US,"Aurora, IL",922160,100,0,0,0,0,726,179,3075000,2334000,747000,36.81,1159386,1385579,189625,1994143,1731973,274956,1.72,1.25,1.45,14,5,11,True,655000,False,True,False,False,False,True,False,True,True,False,True,True,True,False,True,"['7(a)', '504']",40.72064055221795,1,1,1,0,0,1,1,1
64461,LLC,US,"Pittsburgh, PA",813410,100,0,0,0,0,804,168,3166000,971000,3133000,4.2,115228,343308,108706,132512,326142,131534,1.15,0.95,1.21,4,17,13,True,955000,False,True,True,True,False,False,True,False,True,True,True,False,True,False,True,"['7(a)', '504']",23.56724868234824,1,1,1,0,0,1,1,1
64481,Sole Proprietorship,US,"Salinas, CA",712190,100,0,0,0,0,814,185,2422000,2933000,1739000,94.53,317361,243663,1053771,447479,243663,1643882,1.41,1.0,1.56,13,6,9,True,895000,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,"['7(a)', '504']",47.19303469114566,1,0,1,0,0,1,1,1
64492,Sole Proprietorship,US,"Irvine, CA",442110,100,0,0,0,0,743,160,3601000,2351000,4247000,90.34,2600052,1223254,2997479,2990059,1529067,3836773,1.15,1.25,1.28,19,8,4,True,4885000,False,True,True,True,True,True,True,False,True,False,False,False,False,True,False,"['7(a)', '504']",43.3043011599226,1,1,1,0,0,1,1,1
64503,LLC,US,"Nashville, TN",621320,100,0,0,0,0,721,190,2937000,1752000,3087000,67.99,72615,955907,1665743,82781,1443419,2098836,1.14,1.51,1.26,10,3,4,True,3445000,False,True,True,True,True,False,True,False,False,True,False,False,True,True,True,"['7(a)', '504']",82.86221817187062,1,1,1,0,0,0,1,1
64504,LLC,US,"Amarillo, TX",922140,80,20,0,0,0,779,179,1455000,158000,2181000,27.44,1651410,119849,323496,1106444,130635,598467,0.67,1.09,1.85,13,18,4,True,850000,False,True,True,True,False,False,False,True,True,False,True,True,True,False,False,"['7(a)', '504']",110.40252476634862,1,1,1,0,0,1,1,1
64521,Sole Proprietorship,US,"Los Angeles, CA",931530,51,49,0,0,0,698,176,1998000,2054000,3277000,76.89,819579,316835,1691083,1352305,633670,2519713,1.65,2.0,1.49,10,10,4,True,850000,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,"['7(a)', '504']",28.94693703107165,1,1,1,0,0,1,1,1
64525,Sole Proprietorship,US,"Pasadena, CA",931290,54,46,0,0,0,701,161,324000,4329000,3269000,9.97,187581,2718022,196319,309508,2391859,325889,1.65,0.88,1.66,19,13,8,True,590000,False,True,True,True,False,True,True,True,True,False,False,False,False,True,True,"['7(a)', '504']",87.38340135297577,1,1,1,0,0,1,1,1
64531,S Corporation (S-Corp),US,"Indianapolis, IN",445292,100,0,0,0,0,797,181,1538000,2824000,1652000,68.61,363453,1967882,960525,450681,2066276,1133419,1.24,1.05,1.18,16,15,6,True,805000,False,True,False,False,True,False,False,True,False,True,True,False,False,False,True,"['7(a)', '504']",89.23439226387575,1,1,1,0,0,0,1,1
64532,LLC,US,"Newport News, VA",931550,63,37,0,0,0,726,166,3472000,4895000,1326000,99.28,3282729,1620517,1106228,3414038,2139082,1316411,1.04,1.32,1.19,4,13,15,True,585000,False,True,True,True,False,False,True,True,True,False,False,False,False,True,False,"['7(a)', '504']",78.99681330195277,1,1,1,0,0,1,1,1
64548,LLC,US,"Mobile, AL",621420,80,20,0,0,0,704,169,4600000,3117000,1357000,36.96,2148226,1762039,358228,3372714,1903002,501519,1.57,1.08,1.4,16,14,8,True,505000,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,"['7(a)', '504']",119.37901388318248,1,1,1,0,0,1,1,1
64567,S Corporation (S-Corp),US,"Arlington, TX",931320,100,0,0,0,0,748,190,2582000,4243000,607000,37.78,1647541,1532691,142450,2306557,2590247,229344,1.4,1.69,1.61,11,17,11,True,4885000,False,True,True,True,True,True,True,True,False,False,True,True,True,False,False,"['7(a)', '504']",48.18988509754734,1,1,1,0,0,1,1,1
64591,LLC,US,"Mesquite, TX",481211,67,33,0,0,0,765,164,869000,2827000,3692000,54.87,184465,393153,1646872,151261,467852,2025652,0.82,1.19,1.23,17,20,11,True,4840000,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,"['7(a)', '504']",42.23521731441905,1,1,1,0,0,1,1,1
64594,S Corporation (S-Corp),US,"Los Angeles, CA",931230,100,0,0,0,0,773,167,2299000,2205000,938000,29.53,2531273,386460,182262,1797203,432835,277038,0.71,1.12,1.52,18,17,4,True,4040000,False,True,True,True,False,False,False,False,True,True,True,False,False,False,True,"['7(a)', '504']",48.18299357964111,1,1,1,0,0,1,1,1
64613,LLC,US,"Denver, CO",928120,100,0,0,0,0,730,175,1776000,3547000,3347000,64.44,410694,2937158,1782475,583185,3524589,2156794,1.42,1.2,1.21,12,5,8,True,1895000,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,"['7(a)', '504']",40.169628676218,1,1,1,0,0,1,1,1
64619,Sole Proprietorship,US,"Sterling Heights, MI",532292,100,0,0,0,0,773,163,334000,1117000,760000,62.5,158831,322872,392564,176302,313185,475002,1.11,0.97,1.21,14,20,0,True,2985000,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,"['7(a)', '504']",30.46155195556482,1,1,1,0,0,1,1,1
64631,LLC,US,"Madison, WI",931300,100,0,0,0,0,781,181,3313000,4921000,4014000,57.52,95213,2413621,1892396,178048,3306660,2308723,1.87,1.37,1.22,16,10,6,True,750000,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,"['7(a)', '504']",51.50543997513438,1,1,1,0,0,1,1,1
64636,Sole Proprietorship,US,"Visalia, CA",541330,100,0,0,0,0,837,171,1396000,2646000,1984000,43.78,703905,583033,668183,1302224,909531,868637,1.85,1.56,1.3,6,13,5,True,805000,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True,"['7(a)', '504']",91.4269471433426,1,1,1,0,0,0,1,1
64644,LLC,US,"Albuquerque, NM",931160,100,0,0,0,0,751,179,1233000,4124000,3864000,92.02,1017998,1127458,3091965,1201237,1927953,3555759,1.18,1.71,1.15,6,4,10,True,1860000,False,True,False,False,False,True,True,False,False,True,True,False,True,False,True,"['7(a)', '504']",34.206707348020934,1,1,1,0,0,1,1,1
64665,Sole Proprietorship,US,"Fayetteville, NC",927110,50,27,23,0,0,810,194,3379000,4155000,4249000,40.69,1465589,2672118,1382980,2740651,2110973,1728725,1.87,0.79,1.25,17,3,2,True,4930000,False,True,True,True,True,False,True,False,False,True,False,True,False,True,True,"['7(a)', '504']",89.19463468257159,0,1,1,0,0,0,1,1
64669,LLC,US,"Madison, WI",337110,100,0,0,0,0,700,174,2327000,3097000,4343000,21.95,727771,1049397,794540,851492,1206806,953448,1.17,1.15,1.2,9,13,7,True,2250000,False,True,True,True,True,False,True,False,False,True,True,False,False,True,True,"['7(a)', '504']",98.95337715695317,1,1,1,0,0,1,1,1
64688,S Corporation (S-Corp),US,"McKinney, TX",931210,36,23,21,20,0,720,179,4615000,3775000,1350000,25.34,858677,925135,251537,1494097,1322943,342090,1.74,1.43,1.36,9,10,11,True,825000,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,"['7(a)', '504']",44.15855468439551,0,0,0,0,0,1,1,0
64695,LLC,US,"Washington, DC",518210,66,34,0,0,0,703,171,3424000,3135000,4198000,84.88,1546541,1562850,2375472,2165157,2469303,3563208,1.4,1.58,1.5,10,6,9,True,810000,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False,"['7(a)', '504']",98.89199113046202,1,1,1,0,0,0,1,1
64741,S Corporation (S-Corp),US,"Fresno, CA",931460,67,33,0,0,0,681,163,1738000,2561000,1998000,5.85,56021,2211775,91995,44816,2344481,116833,0.8,1.06,1.27,0,4,2,True,550000,False,True,False,False,True,True,False,False,True,False,True,True,True,True,False,"['7(a)', '504']",44.10165504948732,1,1,1,0,0,1,1,1
64757,LLC,US,"Riverside, CA",453310,100,0,0,0,0,765,197,211000,4726000,3060000,44.11,138538,147964,1022662,69269,159801,1349913,0.5,1.08,1.32,6,5,14,True,785000,False,True,True,True,False,False,True,False,False,True,False,True,True,True,False,"['7(a)', '504']",96.93709014333938,1,1,1,0,0,1,1,1
64761,LLC,US,"Warren, MI",713940,57,43,0,0,0,814,165,3606000,2466000,3716000,85.57,922740,413444,1903983,1430247,479595,3179651,1.55,1.16,1.67,4,1,15,True,745000,False,True,False,False,False,True,False,True,True,True,False,True,False,True,False,"['7(a)', '504']",47.81990222426757,1,1,1,0,0,1,1,1
64770,LLC,US,"Austin, TX",561311,100,0,0,0,0,712,186,3274000,2879000,669000,53.67,159302,2334444,309552,216650,1774177,359080,1.36,0.76,1.16,9,19,7,True,865000,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,"['7(a)', '504']",49.53261329381142,1,0,0,0,0,1,1,0
64848,S Corporation (S-Corp),US,"Sterling Heights, MI",931550,37,35,28,0,0,745,176,2989000,1830000,2448000,87.38,1162357,1142689,1828235,895014,1702606,2139034,0.77,1.49,1.17,12,8,7,True,710000,False,True,True,True,True,False,True,True,False,False,False,False,True,False,True,"['7(a)', '504']",96.8853299690757,0,1,1,0,0,1,1,1
64881,LLC,US,"Sterling Heights, MI",451110,53,47,0,0,0,732,175,927000,3042000,599000,29.76,641124,96693,108046,852694,101527,178275,1.33,1.05,1.65,6,9,9,True,515000,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,"['7(a)', '504']",71.59755218970919,1,1,1,0,0,0,1,1
64883,Sole Proprietorship,US,"Dallas, TX",541810,100,0,0,0,0,735,165,4439000,2391000,3509000,60.93,2012773,824427,1683367,3381458,692518,2137876,1.68,0.84,1.27,14,14,10,True,975000,False,True,True,True,False,False,False,False,False,False,True,False,True,False,True,"['7(a)', '504']",42.14659717602998,1,1,1,0,0,1,1,1
64894,LLC,US,"Hayward, CA",541330,100,0,0,0,0,848,173,4030000,2519000,3165000,38.25,701796,868282,917090,842155,1007207,1210558,1.2,1.16,1.32,1,0,0,True,3520000,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,"['7(a)', '504']",48.25391200166027,1,1,1,0,0,1,1,1
64923,Sole Proprietorship,US,"Providence, RI",931370,78,22,0,0,0,768,183,282000,1566000,425000,82.77,100374,372575,276973,143534,465718,351755,1.43,1.25,1.27,11,0,4,True,910000,False,True,True,True,True,True,False,True,False,False,False,True,True,True,False,"['7(a)', '504']",98.61404604276912,0,1,1,0,0,0,1,1
64926,LLC,US,"Killeen, TX",931250,48,32,20,0,0,692,182,4495000,2564000,3620000,74.79,2203669,1968684,2148792,3415686,2500228,2707477,1.55,1.27,1.26,2,1,8,True,2795000,False,True,True,True,False,True,True,True,False,True,True,False,True,False,True,"['7(a)', '504']",94.38807920008426,0,1,1,0,0,0,1,1
64949,Sole Proprietorship,US,"Lancaster, CA",931160,60,40,0,0,0,760,166,3290000,2300000,1123000,99.78,944773,936439,957751,1143175,1357836,1120568,1.21,1.45,1.17,3,20,3,True,755000,False,True,True,True,True,True,True,True,False,True,False,False,False,True,False,"['7(a)', '504']",60.98638527035448,1,1,1,0,0,0,1,1
64954,Sole Proprietorship,US,"San Diego, CA",931470,100,0,0,0,0,803,178,2650000,2486000,3923000,54.96,522206,260263,1540121,595314,494499,2156169,1.14,1.9,1.4,2,0,5,True,4650000,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,"['7(a)', '504']",50.301061987854936,1,1,1,0,0,1,1,1
64960,Franchise,US,"Huntsville, AL",448310,100,0,0,0,0,705,181,3244000,2032000,2345000,94.42,2941403,901573,1112648,3235543,1154013,2214169,1.1,1.28,1.99,12,13,3,True,4695000,False,True,True,True,True,False,False,False,False,False,False,True,False,True,False,"['7(a)', '504']",118.68795574159938,1,1,1,0,0,1,1,1
64966,LLC,US,"Pasadena, TX",921190,62,38,0,0,0,758,189,947000,1663000,1885000,63.63,493189,1196043,1016474,493189,1112319,1199439,1.0,0.93,1.18,1,16,14,True,745000,False,True,False,False,True,False,False,True,False,True,False,True,True,True,False,"['7(a)', '504']",65.74187444273855,1,1,1,0,0,0,1,1
64977,Sole Proprietorship,US,"Naperville, IL",931460,100,0,0,0,0,719,167,1991000,1591000,1263000,78.04,163959,1149805,612215,180354,770369,985666,1.1,0.67,1.61,10,8,4,True,4665000,False,True,False,False,False,False,True,True,True,True,True,True,False,False,True,"['7(a)', '504']",91.12708723727758,1,1,1,0,0,0,1,1
64997,Sole Proprietorship,US,"Cincinnati, OH",931370,100,0,0,0,0,694,168,3581000,1567000,4242000,77.54,1662956,1219415,2674288,2394656,1463298,3289374,1.44,1.2,1.23,0,4,11,True,665000,False,True,True,True,False,True,False,True,True,True,True,False,True,True,True,"['7(a)', '504']",47.912253273067066,1,1,1,0,0,1,1,1
65004,Sole Proprietorship,US,"Visalia, CA",523930,100,0,0,0,0,696,160,1272000,4244000,441000,38.12,647834,2531541,127364,816270,3822626,168120,1.26,1.51,1.32,18,20,0,True,940000,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,"['7(a)', '504']",37.386490925326015,1,1,1,0,0,0,1,1
65027,S Corporation (S-Corp),US,"Birmingham, AL",812910,34,34,32,0,0,758,183,2417000,3902000,729000,56.65,52896,1593990,288801,61888,2167826,412985,1.17,1.36,1.43,4,2,13,True,855000,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,"['7(a)', '504']",42.18418551023787,0,1,1,0,0,1,1,1
65079,LLC,US,"Washington, DC",929110,100,0,0,0,0,734,162,3399000,4341000,897000,47.18,1261743,86230,266162,1514091,120721,423197,1.2,1.4,1.59,20,3,7,True,760000,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,"['7(a)', '504']",130.28313166255904,0,1,1,0,0,0,1,1
65086,S Corporation (S-Corp),US,"Charlotte, NC",621310,100,0,0,0,0,748,185,706000,4174000,372000,46.22,366754,1848207,138657,513455,3068023,171934,1.4,1.66,1.24,17,1,14,True,550000,False,True,True,True,False,False,False,True,True,False,True,False,True,False,False,"['7(a)', '504']",24.929781332417868,1,1,1,0,0,1,1,1
65088,LLC,US,"Lincoln, NE",722515,20,20,20,20,20,690,170,1072000,2332000,2593000,31.41,497919,1012237,569526,607461,1265296,814422,1.22,1.25,1.43,17,18,7,True,890000,False,True,False,False,False,False,True,True,True,True,False,True,True,False,True,"['7(a)', '504']",34.42343855818131,1,1,1,0,0,1,1,1
65097,S Corporation (S-Corp),US,"Sterling Heights, MI",811310,73,27,0,0,0,709,168,3426000,1510000,3311000,21.25,1610329,268487,475477,2576526,349033,703705,1.6,1.3,1.48,15,17,4,True,4480000,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,"['7(a)', '504']",36.96609757554154,1,1,1,0,0,1,1,1
65101,LLC,US,"Charlotte, NC",931450,64,36,0,0,0,689,185,1733000,911000,2001000,34.4,254829,437140,488171,244635,651338,688321,0.96,1.49,1.41,8,15,12,True,725000,False,True,True,True,False,True,True,False,False,True,False,True,False,False,True,"['7(a)', '504']",77.63874074620261,1,1,1,0,0,1,1,1
65131,LLC,US,"Long Beach, CA",453310,100,0,0,0,0,816,167,3687000,1541000,1234000,62.43,1804255,1361166,497059,3265701,1020874,770441,1.81,0.75,1.55,2,16,4,True,870000,False,True,True,True,True,False,False,False,True,False,False,False,False,True,False,"['7(a)', '504']",69.481762167718,1,1,1,0,0,1,1,1
65142,LLC,US,"Las Vegas, NV",624190,100,0,0,0,0,828,161,3828000,1667000,3032000,8.57,696378,79060,185663,1121168,61666,259928,1.61,0.78,1.4,4,11,13,True,610000,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,"['7(a)', '504']",93.36609299288207,0,1,1,0,0,1,1,1
65143,S Corporation (S-Corp),US,"Tampa, FL",611610,100,0,0,0,0,697,179,4715000,1052000,3673000,61.61,1487336,688107,1651666,2320244,722512,2262782,1.56,1.05,1.37,15,15,7,True,800000,False,True,False,False,True,False,True,True,False,True,False,True,True,True,True,"['7(a)', '504']",55.59466445936254,1,1,1,0,0,0,1,1
65161,S Corporation (S-Corp),US,"Thornton, CO",931380,100,0,0,0,0,771,187,2129000,700000,4933000,20.27,678921,371809,671057,740023,516814,999874,1.09,1.39,1.49,6,12,3,True,880000,False,True,True,True,False,True,True,True,False,True,False,False,True,False,True,"['7(a)', '504']",23.506930923786378,1,1,1,0,0,1,1,1
65167,Sole Proprietorship,US,"Winston-Salem, NC",931430,100,0,0,0,0,727,187,2429000,2827000,1664000,56.67,954980,1355259,501580,1241474,1666968,942970,1.3,1.23,1.88,8,9,10,True,680000,False,True,True,True,False,True,True,True,False,True,False,False,False,True,True,"['7(a)', '504']",92.59201540564553,1,1,1,0,0,0,1,1
65171,LLC,US,"Louisville, KY",931120,100,0,0,0,0,776,193,1880000,4321000,4509000,52.2,1217342,2432287,1898240,1302555,3405201,2353817,1.07,1.4,1.24,17,10,8,True,500000,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,"['7(a)', '504']",35.36201143274305,1,1,1,0,0,0,1,1
65198,LLC,US,"Memphis, TN",929110,47,29,24,0,0,708,168,1965000,2776000,4024000,57.88,1752329,1698501,1386372,1559572,2700616,2329104,0.89,1.59,1.68,15,2,6,False,915000,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,"['7(a)', '504']",53.89789135625977,0,0,0,0,0,0,1,0
65200,S Corporation (S-Corp),US,"Akron, OH",722515,100,0,0,0,0,779,168,740000,711000,1182000,75.55,400230,385873,620114,652374,478482,892964,1.63,1.24,1.44,18,12,9,True,1170000,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,"['7(a)', '504']",121.65121489031836,1,0,1,0,0,1,1,1
65220,Sole Proprietorship,US,"Minneapolis, MN",515120,100,0,0,0,0,775,173,3048000,3262000,1444000,52.85,820748,2550263,431164,787918,3187828,763160,0.96,1.25,1.77,3,5,5,True,980000,False,True,False,False,True,True,False,False,False,False,False,True,True,False,True,"['7(a)', '504']",38.48814520004232,1,1,1,0,0,0,1,1
65288,LLC,US,"Rochester, NY",323111,100,0,0,0,0,689,179,2212000,3952000,2257000,27.74,769997,931998,474352,885496,1444596,626144,1.15,1.55,1.32,12,6,1,True,855000,False,True,True,True,True,True,False,True,False,False,False,True,True,True,False,"['7(a)', '504']",44.290599209609056,1,1,1,0,0,1,1,1
65290,LLC,US,"Huntsville, AL",931360,100,0,0,0,0,733,180,331000,2456000,3891000,45.06,115552,1954319,913142,114396,2423355,1753232,0.99,1.24,1.92,9,8,4,True,2725000,False,True,False,False,False,False,True,True,True,False,True,True,False,False,True,"['7(a)', '504']",82.98173855250286,1,1,1,0,0,1,1,1
65297,Sole Proprietorship,US,"Omaha, NE",453920,100,0,0,0,0,848,178,4598000,4137000,703000,90.35,4429076,1996666,426262,4384785,1657232,635130,0.99,0.83,1.49,13,15,11,True,3220000,False,True,False,False,True,True,True,True,False,False,True,True,True,True,False,"['7(a)', '504']",101.06774051106098,1,1,1,0,0,1,1,1
65301,S Corporation (S-Corp),US,"Bridgeport, CT",931500,65,35,0,0,0,764,180,1240000,3009000,4330000,80.62,580254,1185079,2041489,533833,1801320,3490946,0.92,1.52,1.71,11,18,5,True,980000,False,True,True,True,False,True,False,True,False,False,False,True,True,True,False,"['7(a)', '504']",41.385105872485454,0,1,1,0,0,1,1,1
65303,LLC,US,"Providence, RI",722513,100,0,0,0,0,745,198,2465000,2988000,4672000,17.2,661480,1278202,582446,727628,1086471,803775,1.1,0.85,1.38,8,15,4,False,685000,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,"['7(a)', '504']",86.36973076869872,1,0,0,0,0,1,1,0
65309,Sole Proprietorship,US,"Toledo, OH",931540,100,0,0,0,0,766,166,2693000,4031000,2987000,76.39,1447035,2001876,1950263,2387607,3523301,2281807,1.65,1.76,1.17,3,4,10,True,705000,False,True,True,True,True,False,False,False,False,False,False,True,False,True,True,"['7(a)', '504']",49.05940616715183,1,1,1,0,0,0,1,1
65328,LLC,US,"Philadelphia, PA",722515,100,0,0,0,0,769,181,1774000,2211000,2278000,51.4,146144,809758,880428,210447,1141758,1170969,1.44,1.41,1.33,11,17,8,True,670000,False,True,False,False,True,False,False,True,True,True,True,True,False,False,False,"['7(a)', '504']",38.88436078366975,1,1,1,0,0,0,1,1
65337,Sole Proprietorship,US,"Portland, OR",453310,63,37,0,0,0,786,182,4000000,2326000,3568000,63.14,87804,175112,1681310,109755,187369,2252955,1.25,1.07,1.34,19,8,6,False,520000,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,"['7(a)', '504']",37.81453402387851,1,0,1,0,0,1,1,1
65341,LLC,US,"Killeen, TX",812310,100,0,0,0,0,697,170,288000,2424000,1099000,74.2,162271,84994,668413,232047,130890,815463,1.43,1.54,1.22,1,8,13,True,740000,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,"['7(a)', '504']",66.75254016462372,1,0,0,0,0,1,1,0
65412,S Corporation (S-Corp),US,"Fort Collins, CO",812113,72,28,0,0,0,697,175,3129000,3865000,2790000,7.57,982330,2213169,159979,1306498,2500880,211172,1.33,1.13,1.32,11,18,11,True,670000,False,True,True,True,True,False,False,False,False,True,True,False,True,True,False,"['7(a)', '504']",89.33209915852925,1,1,1,0,0,1,1,1
65438,LLC,US,"San Bernardino, CA",713940,55,45,0,0,0,730,179,1679000,3340000,2125000,71.69,217910,2238986,761703,313790,2238986,1523406,1.44,1.0,2.0,8,17,11,True,4055000,False,True,False,False,False,True,True,False,True,True,True,True,False,False,False,"['7(a)', '504']",83.14951841645563,1,1,1,0,0,0,1,1
65464,S Corporation (S-Corp),US,"Eugene, OR",711320,52,48,0,0,0,820,166,2817000,2416000,343000,44.11,1300055,646882,97608,1677070,899165,151292,1.29,1.39,1.55,11,19,15,True,935000,False,True,True,True,True,True,False,False,True,False,True,False,True,False,True,"['7(a)', '504']",62.76651640356464,0,1,1,0,0,1,1,1
65489,S Corporation (S-Corp),US,"Mesa, AZ",931410,100,0,0,0,0,831,163,1608000,3543000,1405000,33.96,273483,1313168,240999,303566,2363702,477178,1.11,1.8,1.98,3,1,10,True,810000,False,True,True,True,True,False,True,False,True,False,True,False,False,True,False,"['7(a)', '504']",46.205025894957934,1,1,1,0,0,0,1,1
65544,S Corporation (S-Corp),US,"Pasadena, TX",812310,70,30,0,0,0,842,170,3911000,3273000,2940000,18.31,1073769,2108399,437719,1342211,1349375,538394,1.25,0.64,1.23,18,14,1,True,1895000,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,"['7(a)', '504']",52.62509748036448,1,1,1,0,0,0,1,1
65590,Sole Proprietorship,US,"Hampton, VA",931370,70,30,0,0,0,800,163,902000,3928000,2604000,32.19,524954,560904,692685,535453,560904,838148,1.02,1.0,1.21,8,9,9,True,655000,False,True,True,True,False,False,True,False,True,True,False,False,True,False,False,"['7(a)', '504']",96.44632957451316,1,1,1,0,0,0,1,1
65594,LLC,US,"Chattanooga, TN",624190,100,0,0,0,0,713,177,2308000,958000,1165000,7.12,527329,768326,50603,648614,630027,82988,1.23,0.82,1.64,0,14,13,True,530000,False,True,True,True,True,True,False,True,False,True,False,True,False,True,False,"['7(a)', '504']",34.7894838853574,0,1,1,0,0,1,1,1
65614,Sole Proprietorship,US,"Sunnyvale, CA",444130,100,0,0,0,0,778,173,1485000,4234000,1661000,74.27,962951,838118,833535,885914,720781,1233631,0.92,0.86,1.48,13,0,10,True,535000,False,True,False,False,False,True,True,True,False,True,True,True,True,False,False,"['7(a)', '504']",83.30334747121783,1,1,1,0,0,0,1,1
65615,LLC,US,"Coral Springs, FL",445292,71,29,0,0,0,752,167,707000,1794000,3740000,74.88,179662,1006423,1657119,174272,915844,2800531,0.97,0.91,1.69,18,10,12,True,560000,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,"['7(a)', '504']",78.16010002074259,1,1,1,0,0,1,1,1
65618,S Corporation (S-Corp),US,"Milwaukee, WI",423910,71,29,0,0,0,737,188,306000,4904000,918000,53.74,130131,723851,318296,197799,854144,493358,1.52,1.18,1.55,1,0,7,True,3030000,False,True,True,True,False,False,False,True,True,False,False,False,False,False,True,"['7(a)', '504']",78.69220051968495,1,1,1,0,0,1,1,1
65637,Sole Proprietorship,US,"San Francisco, CA",611420,61,39,0,0,0,699,171,2752000,493000,3423000,64.25,533126,52687,1456419,538457,80611,2199192,1.01,1.53,1.51,1,18,1,True,955000,False,True,False,False,False,True,True,True,False,False,True,False,True,False,True,"['7(a)', '504']",61.01749044862852,0,1,1,0,0,0,1,1
65640,LLC,US,"Peoria, AZ",921130,76,24,0,0,0,787,161,2605000,3504000,1439000,6.4,108474,2132552,76148,144270,2303156,92139,1.33,1.08,1.21,6,10,11,True,3465000,False,True,True,True,False,False,False,True,False,False,False,False,True,False,True,"['7(a)', '504']",75.99231217016033,1,1,1,0,0,1,1,1
65674,LLC,US,"Phoenix, AZ",512110,100,0,0,0,0,734,174,2199000,3041000,3678000,54.8,1069482,471882,1291963,1497274,514351,2015462,1.4,1.09,1.56,15,4,13,True,3825000,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,"['7(a)', '504']",44.59773762499965,1,1,1,0,0,1,1,1
